I have a 10:00 appointment with you.	１０時のアポイントを取っていた者です。
B: Right.	B: はい。
I'm Dr. Dennis, and I'll be your advisor.	私はデェニス博士で、あなたのアドバイザーです。
Do you have your registration materials?	登録の書類を持っていますか。
A: I'm planning to take five classes, but I'm not sure about the humanities elective.	A: 私は５クラス履修する予定ですが、人文科学の選択科目がよく分かりません。
Do you know anything about that?	何かそれに関して知ってられますか。
B: Well, this communication class is pretty good, I hear.	B: ええと、このコミュニケーションはよいと聞いています。
Some of my students have taken it.	私の学生も何人か履修しています。
A: OK, I'll take that.	A: はい、それを履修します。
B: I see that you have English 101 down here, but you can't take it this semester.	B: 英語１０１が書いてありますが、あなたはこの学期に履修できません。
Your student number is even, so you can only take it in the spring.	あなたの学生番号は偶数ですから、春のみ履修できます。
A: What should I take instead?	A: それの代わりに何を履修しましょうか。
B: Why don't you fulfill your science requirement?	B: 科学の必要な科目を履修してはどうですか。
Dr. Davis is teaching Biology 101 this semester, and he's good.	デイビス博士がこの学期生物学１０１を教えていて、彼は非常によい先生です。
A: OK.	A: はい、分かりました。
At Your Professor's Office	E. 教授のオフィスで
Could I talk to you for a few minutes?	しばらくお話できますか。
I have some questions about the class.	クラスに関して質問があるのですが。
Do you have time to talk for a few minutes?	しばらく話せる時間がありますか。
Sorry, but I'm busy right now.	すみませんが、今は忙しいです。
Could you come see me this afternoon?	午後に会いに来てくださいますか。
I have some questions about yesterday's lecture.	昨日の講義について質問があります。
I didn't really understand the assignment that you gave today.	今日課せられた宿題がよく分かりませんでした。
Could you explain it again?	もう一度説明していただけますか。
When did you say that the paper was due?	ペーパーの締切はいつとおっしゃいましたか。
How long should the paper be?	ペーパーの長さはどれだけですか。
Can I get a tutor to help me with this class?	このクラスについていけるように家庭教師を見つけることができますか。
A: I have some questions about the paper.	A: ペーパーに関して質問があります。
Do you have time to talk for a few minutes?	しばらく話す時間がありますか。
B: Sure, come on in.	B: はい、どうぞお入りください。
Sit down.	座ってください。
A: Thank you.	A: ありがとうございます。
I didn't really understand the paper that you assigned today.	今日、課せられたペーパーがよく分かりませんでした。
Could you explain it again?	もう一度説明していただけますか。
B: Certainly.	B: もちろん。
You choose a country other than the one you grew up in and write about how you would be different if you had grown up in that country.	自分の育った所以外の国を一つ選び、もしその国で育っていたら、あなたがどんな風に違っていたか書くわけです。
A: I see.	A: 分かりました。
B: You need to consider religion, the educational system, family life, and so on.	B: 宗教、教育、家庭生活などを考慮しなければなりません。
Extending Your Stay	F. 滞在許可を延長する
My visa expires in a month.	私のビザは１カ月で期限が切れます。
I'd like to extend my stay.	滞在を延長したいのですが。
What do I need to do to extend my stay?	滞在を延長するにはどうすればよいでしょうか。
Could I see your student ID?	学生証を拝見できますか。
Why do you need to extend your stay?	なぜ滞在を延長する必要がありますか。
